Image	OCR
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000908.jpg	['PHARMACY AISLE', 'Icg PROTEE', 'Iopadii', '166 PROIED', 'Splenda', 'Splenda', 'Splenda', 'Shaht', 'Shah', '8haht', 'Chocourt', 'hthta Vanill', 'TLDU', 'merat']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000771.jpg	['RLr', 'Wonuatinlcom', 'WonderTrust.com', '1l6;']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000253.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACIILMLDow=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000553.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '7:36 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000843.jpg	['UPCOMING TRUMP TRIALS', 'Ny AG civil FRAUD Suit OCTOBER 2, 2023', 'FEDERAL Civil DEFAMATION Suit JANUARY 15, 2024', 'FEDERAL Civil VIdeo PHONE Suit JANUARY 29,2024', 'MANHATTAN DA Hush MONEy CASE MARCH 25, 2024', 'FEDERAL CLASSIFIED DOCUMENTS CASE MAY 20, 2024', 'FEDERAL JANUARY Gth CASE UNSCHEDULED', 'MSNBC', 'LIVI', 'O 581', 'NGod', 'IAUS']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000269.jpg	"[""A Bill Banning Most Abortions Becomes '"", 'Law In Ohio', 'AUI', 'MSNBC', 'LIVE', '0:17 #']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000083.jpg	['ILLINOIS DEMOCRATS SET TO BAN GUNMAKERS', 'MSNBC', 'FROM MARKETING FIREARMS TO KIDS', 'Livi', '0.051']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000913.jpg	['MSNBC', 'TLAST WORD']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000127.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMuL Dor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000631.jpg	['Coordinated', 'Etiont', 'MSNBC', 'JRACHLLMuldor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000114.jpg	['JL NEWS', 'Trump Signs Bill Revoking Obama-Era Gun ', 'Checks for People With Mental Illnesses', 'Dy Ali Vital', 'MSNBC', 'IcMLLluLDom']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000363.jpg	['CONNIE SCHULTZ', 'AUTHOR ANd COLUMNiST', 'MSNBC', 'LIVE', '0.231']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000801.jpg	['67', 'MSNBC', 'Livi', '04536']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000015.jpg	['Shot ShowTvi Jamuary ?0, 2022', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'JiAchLlluldowe']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000905.jpg	['ZERO', 'SUGAR']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000271.jpg	"['qul', 'GeOn !', '""ov', 'FOx', 'HA', 'Cak', '80 64imd', ""QEE'"", 'Vith HE', 'Abae', '4on', 'CH Healfhzare', 'Dustot', 'WE WONt', 'G0 Brck', 'High-STAKES SPECIAL ELECTION IN Ohio TOMORROW COULD', 'MSNBC', 'DECIDE FUTURE OF ABORTION IN THE STATE', 'eaee', '~PEHUAEE:', 'TTI']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000534.jpg	"['To safeguard witness privacy and the integrity of these', ""proceedings, the Court should enter the Government's"", 'proposed protective order:', 'BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS""', 'CAACANI AAnatT', 'Jadue', 'Jotit', 'Jet', 'ite', '@']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000777.jpg	"[""w'unn"", 'ejuld', 'Oecd Wu', 'morujid', 'BBOOSI', 'BOOST)', 'BOOS']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000507.jpg	['MSNBC', 'Livd', 'Oam']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000392.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'IicHLLMuLDON']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000057.jpg	"['JR1S', ""SmalLER'SafcR'Lighter"", 'C2Eq', 'talal', 'Wctray', 'MSNBC', 'WiUchLlluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000808.jpg	['The Message was materially false. The Investments did', 'not', 'and could not', 'offer a reasonable probability of', 'success:', 'MSNBC', 'Jeccldoo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000792.jpg	['ACN', 'comumcn', 'AcN PromotiONAL Vidio', 'VIDEO PHONE COMPANY ACN WAS', 'MSNBC', 'MADE OBSOLETE BY SMARTPHONES', 'Livd', '0:526']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000089.jpg	['AP', 'Illinois to ban advertising for guns _', 'allegedly marketed to kids and', 'militants', 'By Johno conmor', 'The prime exhibit', 'is the JR-15,', 'a smaller; lighter', 'version of the AR-15 semi-automatic rifle', 'MSNBC']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000749.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000556.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'IRACHELMDDOW']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000583.jpg	"['DIkTARVY""', 'Tell your hcolthcaro providcr about any medicinot and supplomente you toko:']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000736.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000517.jpg	['BREAKING NEWS', 'DOJ FILES RESPONSE TO TRUMP MOTION IN UNDER 3 HOURS', 'MSNBC', 'LIVE', '7:343']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000460.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000488.jpg	['JOSE DiAZ-BALART', 'REPORTS', 'WEEKDAYS II', 'MSNBC']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000156.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMulDow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000500.jpg	['IE', 'Donuld', '6rou Donabliuno', 'IF YOU GO AFTER ME; iM COMING AFTER Youi', '10 Sk Rulqutne', '40k Luo:', '^a04, 7078 #iopm', 'MSNBC', 'eCAl ddo', 'Iauuo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000530.jpg	"['Jenei', 'is particularly important here because of the defendant', ""and his co-conspirators' practice, as described in the"", 'indictment, of publicly targeting individuals:', 'BREAKING NEWS', 'DOJ: TRUMP ATTEMPTING TO ""TRY THIS CASE IN THE MEDIA""', 'MSNBC', 'LIVE', '0;347', 'Jtee', '4oattt4', 'Cttde']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000649.jpg	['Coordinated', 'Etiont', 'MSNBC', 'JiUcHLLluldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000254.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Cese']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000828.jpg	['67', 'MSNBC', 'LIVI', '09341']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000243.jpg	['OBIECTS IN MIRROR', 'Wck | Hs', 'ARE CLOSER THAN', 'THEY APPEAR ', 'DISGUSTD', 'High-STAKES OHio BALLOT MEASURE COULD DECIDE', 'MSNBC', 'FUTURE OF ABORTION IN THE STATE', 'JRACHILMuLDow', 'Rull =']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000852.jpg	['orealtorcom']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000685.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To""FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'LiVd', '78450']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000177.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0:11 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000214.jpg	"['Cunna / Dic(mbla', 'F', 'DEC: 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'LIVI', '0;136']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000555.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '7:30 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000596.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000499.jpg	['C', 'Donuld', 'Cra Donabliuno', 'YOU GO AFTER ME IM COMING AFTER Youi', '10 Sk Rolqutna', '40k Luo:', '^j04, 7078, #iorm', 'MSNBC', 'LIVE', '78825', 'Iquuo', 'Se']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000883.jpg	['trivago']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000222.jpg	['Voduuen', 'IeCCae ', 'Wea tue', ' a', 'Veerderelcnntetnuneerr', '2', 'MSNBC', 'Livd', '6.145', 'A']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000871.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000869.jpg	['Tull Yout docldr', 'rpht away about siens ol inllamed bloc d vesschs']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000262.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMaLDo=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000175.jpg	"['JL NEWS', ""2top public health positions in Ron DeSantis'"", 'administration are vacant', '(0y Matt @on', 'MSNBC', 'LIVE', '0:116']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000806.jpg	['67', 'MSNBC', 'Livi', 'O;s3m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000840.jpg	['UPCOMING TRUMP TRIALS', 'Gub', 'Ny AG civil FRAUD Suit OCTOBER 2, 2023', 'FEDERAL Civil DEFAMATION Suit JANUARY 15, 2024', 'FEDERAL Civil VIdeo PHONE Suit JANUARY 29,2024', 'MANHATTAN DA Hush MONEy CASE MARCH 25, 2024', 'FEDERAL CLASSIFIED DOCUMENTS CASE MAY 20, 2024', 'FEDERAL JANUARY GTh CASE UNSCHEDULED', 'MSNBC', 'JicHLLluldow', 'INT']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000817.jpg	['67', 'MSNBC', 'JRACHLMaLDo=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000897.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000311.jpg	"['LIVE', 'Inadi Jiate', 'DEC . 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'Livd', '7i205', 'Mstwthcontl ConmiI ahdtrCoM coMNT churcHI L: connicMafri? CoMNII NccorNa L, comnicSMVUM, coi']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000187.jpg	['NEW LEPROSY AND MALARIA CASES IDENTIFIED IN FLORIDA', 'MSNBC', 'WeAchE', 'Mldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000889.jpg	['THUMA', 'Chcck In 3i thumo co']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000770.jpg	['care:']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000829.jpg	['67', 'MSNBC', 'Livd', '04545']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000295.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Iachaudoor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000314.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACIILMAL Dow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000275.jpg	['eh', '15', 'VFRy_', 'High-STAKES SPECIAL ELECTION IN OHiO TOMORROW COULD', 'MSNBC', 'DECIDE FUTURE OF ABORTION IN THE STATE', 'Livt', '7817 5', 'Forced', 'Bir+h']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000737.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000257.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACIILMLDOr']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000169.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMALDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000219.jpg	"['Cqnua', 'pctuone', 'DEC: 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'LiVd', '78145']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000653.jpg	"['WAPO: TRUMP 2020 ELECTION INDICTMENT SHOWS', 'MSNBC', '""FAKE ELECTOR"" PLOT RAISED CONCERNS OVER LEGAL PERIL', 'LIVL', '6436']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000078.jpg	['thc JR-15 a Rcal Riflc Designed for Children?', 'True', 'MSNBC', 'Liv', 'O.041', 'Snopes']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000641.jpg	['Coordinated', 'Eifort', 'MSNBC', 'WiUchLLluldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000467.jpg	['Mobile', 'Made', 'Free', 'Event']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000655.jpg	"['WAPO: TRUMP 2020 ELECTION INDICTMENT SHOWS', 'MSNBC', '""FAKE ELECTOR"" PLOT RAISED CONCERNS OVER LEGAL PERIL', 'IUcLlluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000708.jpg	['MSNBC', 'Livi', '040m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000621.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000611.jpg	['Threat to Our Democracy']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000265.jpg	['N HS', 'Ohio abortion access amendment will', 'appear on November ballot, state says', 'Aa', 'Otnony', 'Mia', 'Onc', 'No', 'Onl', 'No', 'SJR', 'Shy', 'MSNBC', 'LIVI', 'OHl7', '{PeRsOm ', 'Hjel', 'UNDEMOE', 'LUnpopulal', 'UmfaiR', 'ECESSAR']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000907.jpg	['RECOMMENDED', 'SWEETENER', 'BRAND', 'BY DOCTORS & DIETITIANS']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000877.jpg	['Loading', 'compotitor', 'discreet', 'always']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000847.jpg	['67', 'MSNBC', 'Livi', '0:505']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000446.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000456.jpg	['ASTEPRO', '(ASTEPRO']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000047.jpg	['PREVIOUS MARKETING FOR JR-15 RIFLE DESIGNED FOR KIDS', 'MSNBC', 'FEATURED SKULL AND CROSSBONES WITH A PACIFIER', 'LivI', '0.021']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000518.jpg	['BREAKING NEWS', 'DOJ FILES RESPONSE TO TRUMP MOTION IN UNDER 3 HOURS', 'MSNBC', 'HRACHELMDDOW']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000329.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Live', '721m']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000380.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'LIV', '0.240']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000307.jpg	['', 'Shot ShowTvi Jamuary ?0, 2027', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Livi', '020u']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000881.jpg	"['wondertrust', '""okdum""onoulni cohccdi', 'Find OUt if your compamy', 'qualifies for the ERC program']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000101.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0.005']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000752.jpg	"[""'Pfizer"", 'Outdo Yesterday', 'Learn more at', 'BewareofRSVcom']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000712.jpg	['ring', 'com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000462.jpg	['eeaicut', '271 @Fp-R@nm', 'AG']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000475.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000381.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'Liv', '0.251']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000826.jpg	"[""Doe was convinced by [Trump's] statements that ACN"", 'was a great opportunity', ""Trump's endorsement sold"", 'her on the opportunity:', 'MSNBC', 'JAcHLLiuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000006.jpg	['MSNBC', 'TachLauddow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000859.jpg	['Selt', 'Setup', 'ADT', 'Brilliantly Safe', '~800-ADT-ASAP', 'ADT com/shop']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000259.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0.106']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000533.jpg	"['Ienei', 'is particularly important here because of the defendant', ""and his co-conspirators' practice, as described in the"", 'indictment, of publicly targeting individuals:', 'BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS""', 'IRACHLLMDDOR ', 'Jtee', '4odttt4', 'Lte', 'Ct']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000600.jpg	['UMGC edu']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000738.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000427.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000893.jpg	['Get two free Items', 'with the starter pack!', 'Lume', 'Lumodco-com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000823.jpg	"['acnit', 'ceLLurIty ApprentICE""', 'Nuc', 'INVESTORS CLAIM THEY WERE DEFRAUDED BY', 'MSNBC', 'MARKETING COMPANY PROMOTED BY TRUMP', 'WeAchclddo']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000334.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livd', '0.215']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000064.jpg	['MSNBC', 'Live', '0.031']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000171.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '9.116']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000465.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000053.jpg	['AtnncncL (0y', 'JrI5', 'Jnd', 'MSNBC', 'Jclddo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000743.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000793.jpg	['67', 'MSNBC', 'Live', '04525']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000290.jpg	['Whc Wolumubu; Oseutch', 'A tale of two polls. Why are poll', 'results about Ohio Issue 1 so very', 'different?', 'Experts', 'Robert Alenander and John Curlel', 'It is the first August statewide election on an issue in', 'nearly 100 years:', 'MSNBC', 'IAcHLLauLdo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000759.jpg	['GRAINGER']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000803.jpg	['67', 'MSNBC', 'JRACHLMuALDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000376.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'Livi', '0245']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000531.jpg	"['Jeeu', 'is particularly important here because of the defendant', ""and his co-conspirators' practice, as described in the"", 'indictment, of publicly targeting individuals.', 'BREAKING NEWS', 'DOJ: TRUMP ATTEMPTING TO ""TRY THIS CASE IN THE MEDIA""', 'MSNBC', 'LIVE', '0;35 =', 'toet', '4otttt4', 'Cttdd']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000412.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'WiAchiuldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000104.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLMLDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000099.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Iachauddow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000278.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'LivI', '6.10 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000342.jpg	"['NO', 'ON', 'ISSUEL', ""'StOp"", 'THEATTACK ON', 'High-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'JcHLLMuLdow', 'WOMEN']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000799.jpg	['67', 'MSNBC', 'JRACHILMLDow=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000414.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livd', '9275']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000242.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livt', '6.155']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000344.jpg	['COUNT Y', 'DUDOPELICTIONS', '7(8683)', 'HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'LIVE', '0.226', 'NOTE;', '@UNIOcC', 'Z16 44J VotE']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000002.jpg	['MSNBC', 'IRAcHIL Ml Dor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000062.jpg	"['JR1S', ""SmallcR Safcr' Lightcr"", 'JrIS', 'CaeE5', 'aud', 'cacoit; ecITAcTICAL co4', 'MSNBC', 'eccl ddo', 'Kc']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000812.jpg	['67', 'MSNBC', 'JRACHIL Muaddow _']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000007.jpg	['MSNBC', 'JRACHLLMuLDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000510.jpg	['MSNBC', 'JeClaldo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000814.jpg	['Acn Promotional Vidlo', 'INVESTORS CLAIM THEY WERE DEFRAUDED BY', 'MSNBC', 'MARKETING COMPANY PROMOTED BY TRUMP', 'LIVL']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000008.jpg	['MSNBC', 'LIVI', 'O.00']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000022.jpg	"['JR1S sttno""', 'LAALLL', 'Ieacincatieui', '34 WEC]', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Live', 'Ooim', 'AL /']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000540.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS', 'LIVE', '6;355']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000300.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRAcHILMuaL Dor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000683.jpg	"['WAPO: FEDERAL PROSECUTORS HAVE ISSUED NEW SUBPOENAS', 'MSNBC', 'RELATED To\'FAKE ELECTOR"" SCHEME IN MULTIPLE STATES', 'IiUcHLLluldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000347.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'JiUcHLlluldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000122.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRAcHIL MualDor =']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000090.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRAcIILMulDow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000898.jpg	['aAt']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000039.jpg	"[""72 L'"", 'allon', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'IRAcHILMualDor']"
